1660296217.908		27131	20545	84	6379	123	26799	59	8210	0	200
1660296218.106		6284	198	31	5887	168	5977	59	8210	0	200
1660296218.301		5938	109	40	5659	130	5683	59	8210	0	200
1660296218.493		6301	147	46	5921	187	5990	59	8210	0	200
1660296218.682		6310	119	35	6027	129	6064	59	8210	0	200
1660296218.869		8275	185	54	7919	117	7971	59	8210	0	200
1660296219.053		8122	327	100	7552	143	7628	59	8210	0	200
1660296219.234		9539	323	85	8881	250	9013	59	8210	0	200
1660296219.413		9905	332	87	9353	133	9417	59	8210	0	200
1660296219.590		9300	349	88	8665	198	8743	59	8210	0	200
1660296219.764		11484	425	119	10707	233	10847	59	8210	0	200
1660296219.936		10236	345	88	9675	128	9739	59	8210	0	200
1660296220.106		9123	326	86	8484	227	8619	59	8210	0	200
1660296220.274		8657	386	91	7997	183	8098	59	8210	0	200
1660296220.440		9603	201	42	9183	177	9274	59	8210	0	200
1660296220.604		9934	369	123	9321	121	9393	59	8210	0	200
1660296220.767		8544	221	55	8033	235	8165	59	8210	0	200
1660296220.927		8284	168	37	7947	132	7999	59	8210	0	200
1660296221.085		10163	339	114	9520	190	9615	59	8210	0	200
1660296221.244		10146	373	122	9487	164	9570	59	8210	0	200
1660296221.399		8886	336	88	8287	175	8351	59	8210	0	200
1660296221.554		9429	336	86	8783	224	8913	59	8210	0	200
1660296221.706		10294	353	120	9678	143	9714	59	8210	0	200
1660296221.857		10038	340	86	9475	137	9538	59	8210	0	200
1660296222.007		8883	426	100	8209	148	8290	59	8210	0	200
1660296222.156		7884	184	37	7497	166	7577	59	8210	0	200
1660296222.303		7336	177	36	7020	103	7056	59	8210	0	200
1660296222.448		10205	330	89	9657	129	9671	59	8210	0	200
1660296222.593		9481	377	124	8848	132	8932	59	8210	0	200
1660296222.736		9702	312	148	9104	138	9189	59	8210	0	200
1660296222.877		9670	179	38	9173	280	9315	59	8210	0	200
1660296223.019		7976	192	39	7603	142	7667	59	8210	0	200
1660296223.158		8927	334	127	8304	162	8407	59	8210	0	200
1660296223.297		8949	194	38	8653	64	8654	59	8210	0	200
1660296223.435		7568	185	37	7218	128	7273	59	8210	0	200
1660296223.570		6688	139	30	6328	191	6428	59	8210	0	200
1660296223.706		9316	338	87	8728	163	8809	59	8210	0	200
1660296223.841		9343	323	87	8807	126	8869	59	8210	0	200
1660296223.974		9940	381	90	9229	240	9367	59	8210	0	200
1660296224.106		9610	432	94	8932	152	9027	59	8210	0	200
1660296224.238		8382	284	71	7797	230	7931	59	8210	0	200
1660296224.368		6605	237	32	6216	120	6270	59	8210	0	200
1660296224.498		11004	362	123	10291	228	10437	59	8210	0	200
1660296224.626		5988	172	31	5702	83	5701	59	8210	0	200
1660296224.754		9331	341	91	8761	138	8839	59	8210	0	200
1660296224.881		10366	344	120	9714	188	9814	59	8210	0	200
1660296225.006		9256	337	88	8590	241	8732	59	8210	0	200
1660296225.132		26293	16459	52	9548	234	9682	59	8210	0	200
1660296225.257		8248	160	45	7811	232	7932	59	8210	0	200
1660296225.380		6331	167	42	6013	109	6058	59	8210	0	200
1660296225.503		9368	146	45	9027	150	9089	59	8210	0	200
1660296225.626		9057	226	58	8591	182	8635	59	8210	0	200
1660296225.747		8647	340	88	8100	119	8126	59	8210	0	200
1660296225.867		9545	327	112	8982	124	9058	59	8210	0	200
1660296225.987		9033	328	86	8461	158	8541	59	8210	0	200
1660296226.107		8776	331	121	8164	160	8265	59	8210	0	200
1660296226.225		9777	430	224	9000	123	9061	59	8210	0	200
1660296226.343		7622	188	43	7132	259	7267	59	8210	0	200
1660296226.459		7963	143	43	7704	73	7708	59	8210	0	200
1660296226.576		7846	189	36	7502	119	7544	59	8210	0	200
1660296226.692		9931	210	37	9437	247	9560	59	8210	0	200
1660296226.807		7431	173	35	7110	113	7145	59	8210	0	200
1660296226.922		8720	331	68	8165	156	8256	59	8210	0	200
1660296227.036		9886	201	48	9457	180	9544	59	8210	0	200
1660296227.148		7354	200	37	7002	115	7042	59	8210	0	200
1660296227.261		9755	279	92	9237	147	9307	59	8210	0	200
1660296227.374		7434	336	88	6883	127	6939	59	8210	0	200
1660296227.485		9506	317	87	8934	168	9025	59	8210	0	200
1660296227.596		10420	343	86	9844	147	9924	59	8210	0	200
1660296227.706		8249	201	49	7775	224	7892	59	8210	0	200
1660296227.816		8556	165	45	8247	99	8256	59	8210	0	200
1660296227.926		11389	182	40	11045	122	11102	59	8210	0	200
1660296228.034		9549	320	113	8932	184	9036	59	8210	0	200
1660296228.142		9017	313	84	8505	115	8524	59	8210	0	200
1660296228.249		11000	342	93	10175	390	10443	59	8210	0	200
1660296228.357		8333	215	59	7953	106	7992	59	8210	0	200
1660296228.463		8184	197	36	7833	118	7885	59	8210	0	200
1660296228.570		10504	313	109	9919	163	10006	59	8210	0	200
1660296228.676		9496	250	52	9044	150	9119	59	8210	0	200
1660296228.781		11385	168	45	10938	234	11100	59	8210	0	200
1660296228.886		6192	132	29	5854	177	5943	59	8210	0	200
1660296228.990		5914	129	30	5582	173	5669	59	8210	0	200
1660296229.094		11231	171	43	10782	235	10943	59	8210	0	200
1660296229.197		7044	121	35	6685	203	6800	59	8210	0	200
1660296229.300		5623	194	43	5255	131	5301	59	8210	0	200
1660296229.402		7569	199	28	7158	184	7255	59	8210	0	200
1660296229.503		10252	291	86	9745	130	9802	59	8210	0	200
1660296229.606		10608	349	123	10015	121	10086	59	8210	0	200
1660296229.706		9165	321	87	8621	136	8688	59	8210	0	200
1660296229.807		7733	155	37	7312	229	7434	59	8210	0	200
1660296229.908		8404	215	63	7928	198	8030	59	8210	0	200
1660296230.007		8217	331	80	7686	120	7746	59	8210	0	200
1660296230.107		8547	392	128	7901	126	8019	59	8210	0	200
1660296230.206		9239	320	84	8603	232	8741	59	8210	0	200
1660296230.304		13737	443	111	12755	428	13059	59	8210	0	200
1660296230.402		9286	458	114	8487	227	8622	59	8210	0	200
1660296230.500		10473	327	91	9883	172	9946	59	8210	0	200
1660296230.598		9171	331	85	8515	240	8652	59	8210	0	200
1660296230.694		8927	423	120	8217	167	8313	59	8210	0	200
1660296230.791		8596	275	77	8041	203	8142	59	8210	0	200
1660296230.887		8332	192	49	7908	183	7983	59	8210	0	200
1660296230.983		7553	189	49	7163	152	7245	59	8210	0	200
1660296231.079		7051	135	33	6685	198	6785	59	8210	0	200
1660296231.174		9393	329	87	8714	263	8862	59	8210	0	200
1660296231.269		8091	359	121	7414	197	7549	59	8210	0	200
1660296231.363		9170	184	31	8584	371	8863	59	8210	0	200
1660296231.457		7394	172	50	6988	184	7098	59	8210	0	200
1660296231.551		8079	346	123	7484	126	7551	59	8210	0	200
1660296231.645		5686	195	30	5339	122	5392	59	8210	0	200
1660296231.738		8442	192	37	8083	130	8141	59	8210	0	200
1660296231.830		62518	185	38	62022	273	62171	59	8210	0	200
1660296231.923		7242	189	43	6831	179	6924	59	8210	0	200
1660296232.014		6209	122	29	5947	111	5994	59	8210	0	200
1660296232.107		9207	199	43	8694	271	8825	59	8210	0	200
1660296232.197		7676	199	47	7256	174	7345	59	8210	0	200
1660296232.289		9375	353	87	8776	159	8830	59	8210	0	200
1660296232.379		6899	170	40	6348	341	6589	59	8210	0	200
1660296232.471		8211	339	72	7648	152	7719	59	8210	0	200
1660296232.561		5870	177	32	5559	102	5601	59	8210	0	200
1660296232.651		12197	331	86	11548	232	11683	59	8210	0	200
1660296232.739		7974	186	39	7575	174	7638	59	8210	0	200
1660296232.830		7941	359	122	7282	178	7373	59	8210	0	200
1660296232.919		8686	348	68	8027	243	8171	59	8210	0	200
1660296233.007		7502	202	56	7111	133	7163	59	8210	0	200
1660296233.096		9769	338	70	9208	153	9304	59	8210	0	200
1660296233.184		9823	350	84	9251	138	9304	59	8210	0	200
1660296233.271		9812	333	153	9173	153	9270	59	8210	0	200
1660296233.359		8426	324	86	7849	167	7945	59	8210	0	200
1660296233.447		6642	397	84	5979	182	6110	59	8210	0	200
1660296233.534		7043	196	31	6719	97	6725	59	8210	0	200
1660296233.619		8149	228	80	7696	145	7778	59	8210	0	200
1660296233.707		9958	245	76	9402	235	9534	59	8210	0	200
1660296233.793		7744	178	38	7371	157	7438	59	8210	0	200
1660296233.879		9194	226	70	8673	225	8791	59	8210	0	200
1660296233.965		10271	333	86	9713	139	9779	59	8210	0	200
1660296234.049		9291	181	38	8946	126	8992	59	8210	0	200
1660296234.135		8833	212	67	8382	172	8478	59	8210	0	200
1660296234.220		9722	366	120	9113	123	9173	59	8210	0	200
1660296234.305		8442	351	122	7728	241	7884	59	8210	0	200
1660296234.388		10270	238	63	9762	207	9860	59	8210	0	200
1660296234.473		8765	200	48	8359	158	8441	59	8210	0	200
1660296234.557		8629	473	39	7990	127	8035	59	8210	0	200
1660296234.640		8283	193	42	7911	137	7971	59	8210	0	200
1660296234.724		8942	394	65	8210	273	8345	59	8210	0	200
1660296234.807		9168	335	87	8504	242	8641	59	8210	0	200
1660296234.890		8402	209	70	7893	230	8023	59	8210	0	200
