1660294341.235		28642	28642	0	0	0	11876	0	0	71	0
1660294341.434		2750	2750	0	0	0	20	0	0	71	0
1660294341.628		1246	1246	0	0	0	9	0	0	71	0
1660294341.821		1208	1208	0	0	0	9	0	0	71	0
1660294342.009		1136	1136	0	0	0	11	0	0	71	0
1660294342.196		1590	1590	0	0	0	18	0	0	71	0
1660294342.380		1066	1066	0	0	0	14	0	0	71	0
1660294342.562		2948	2948	0	0	0	40	0	0	71	0
1660294342.741		3048	3048	0	0	0	25	0	0	71	0
1660294342.917		2245	2245	0	0	0	23	0	0	71	0
1660294343.092		2724	2724	0	0	0	44	0	0	71	0
1660294343.263		2065	2065	0	0	0	49	0	0	71	0
1660294343.434		1758	1758	0	0	0	11	0	0	71	0
1660294343.602		2879	2879	0	0	0	36	0	0	71	0
1660294343.768		2797	2797	0	0	0	26	0	0	71	0
1660294343.932		3131	3131	0	0	0	25	0	0	71	0
1660294344.097		3677	3677	0	0	0	30	0	0	71	0
1660294344.255		4896	4896	0	0	0	37	0	0	71	0
1660294344.414		2487	2487	0	0	0	25	0	0	71	0
1660294344.571		3168	3168	0	0	0	41	0	0	71	0
1660294344.726		2844	2844	0	0	0	34	0	0	71	0
1660294344.881		2255	2255	0	0	0	21	0	0	71	0
1660294345.033		2072	2072	0	0	0	32	0	0	71	0
1660294345.184		2771	2771	0	0	0	26	0	0	71	0
1660294345.334		2664	2664	0	0	0	30	0	0	71	0
1660294345.484		3252	3252	0	0	0	40	0	0	71	0
1660294345.631		2620	2620	0	0	0	33	0	0	71	0
1660294345.775		1961	1961	0	0	0	24	0	0	71	0
1660294345.921		2851	2851	0	0	0	24	0	0	71	0
1660294346.064		1565	1565	0	0	0	11	0	0	71	0
1660294346.205		1827	1827	0	0	0	12	0	0	71	0
1660294346.347		2361	2361	0	0	0	16	0	0	71	0
1660294346.486		1624	1624	0	0	0	13	0	0	71	0
1660294346.624		3275	3275	0	0	0	27	0	0	71	0
1660294346.762		1768	1768	0	0	0	13	0	0	71	0
1660294346.898		2796	2796	0	0	0	45	0	0	71	0
1660294347.033		1972	1972	0	0	0	20	0	0	71	0
1660294347.168		2281	2281	0	0	0	27	0	0	71	0
1660294347.302		1288	1288	0	0	0	17	0	0	71	0
1660294347.433		2553	2553	0	0	0	32	0	0	71	0
1660294347.565		2817	2817	0	0	0	42	0	0	71	0
1660294347.695		2349	2349	0	0	0	29	0	0	71	0
1660294347.825		1742	1742	0	0	0	12	0	0	71	0
1660294347.953		3070	3070	0	0	0	44	0	0	71	0
1660294348.081		1803	1803	0	0	0	26	0	0	71	0
1660294348.208		1766	1766	0	0	0	24	0	0	71	0
1660294348.335		2094	2094	0	0	0	38	0	0	71	0
1660294348.459		2511	2511	0	0	0	38	0	0	71	0
1660294348.584		2921	2921	0	0	0	25	0	0	71	0
1660294348.708		2831	2831	0	0	0	25	0	0	71	0
1660294348.831		2347	2347	0	0	0	22	0	0	71	0
1660294348.953		2002	2002	0	0	0	21	0	0	71	0
1660294349.074		1565	1565	0	0	0	9	0	0	71	0
1660294349.195		1838	1838	0	0	0	15	0	0	71	0
1660294349.315		2161	2161	0	0	0	29	0	0	71	0
1660294349.434		2030	2030	0	0	0	10	0	0	71	0
1660294349.552		2540	2540	0	0	0	28	0	0	71	0
1660294349.670		1860	1860	0	0	0	27	0	0	71	0
1660294349.788		3550	3550	0	0	0	15	0	0	71	0
1660294349.903		1400	1400	0	0	0	13	0	0	71	0
1660294350.020		1179	1179	0	0	0	17	0	0	71	0
1660294350.135		1470	1470	0	0	0	17	0	0	71	0
1660294350.249		1677	1677	0	0	0	11	0	0	71	0
1660294350.363		2091	2091	0	0	0	28	0	0	71	0
1660294350.476		2109	2109	0	0	0	22	0	0	71	0
1660294350.589		3102	3102	0	0	0	30	0	0	71	0
